cost,cost_source,input_tokens,model,num_retries,output_tokens,run_id,runtime_s,success,timestamp,task
0.00918,provider,1422,gpt_5_5_parser,1,69,p3__V2,2.097817374999977,True,1783558573.996267,vortex_open_detection_strict_parser
0.00918,provider,1422,gpt_5_5_parser,1,69,p3__V2,2.1225722500000757,True,1783558574.02339,vortex_open_detection_strict_parser
0.009185,provider,1423,gpt_5_5_parser,1,69,p3__V2,2.3230579579999358,True,1783558574.221587,vortex_open_detection_strict_parser
0.003175,provider,1421,gpt_5_5_parser,1,61,p3__V2,1.6735148749999098,True,1783558575.265174,vortex_open_detection_strict_parser
0.010245,provider,1425,gpt_5_5_parser,1,104,p3__V2,3.119021291000081,True,1783558576.593768,vortex_open_detection_strict_parser
0.00925,provider,1430,gpt_5_5_parser,1,70,p3__V2,1.5814492500001052,True,1783558562.914623,vortex_open_detection_strict_parser
0.009445,provider,1433,gpt_5_5_parser,1,76,p3__V2,1.7327726669998356,True,1783558563.061465,vortex_open_detection_strict_parser
0.01072,provider,1436,gpt_5_5_parser,1,118,p3__V2,2.124416999999994,True,1783558563.454747,vortex_open_detection_strict_parser
0.009285,provider,1431,gpt_5_5_parser,1,71,p3__V2,2.1686907910000173,True,1783558563.500318,vortex_open_detection_strict_parser
0.0109,provider,1436,gpt_5_5_parser,1,124,p3__V2,2.310483917000056,True,1783558563.6425102,vortex_open_detection_strict_parser
0.011325,provider,1437,gpt_5_5_parser,1,138,p3__V2,2.9755607079998754,True,1783558564.307019,vortex_open_detection_strict_parser
0.01146,provider,1434,gpt_5_5_parser,1,143,p3__V2,3.204100457999857,True,1783558564.534498,vortex_open_detection_strict_parser
0.009375,provider,1431,gpt_5_5_parser,1,74,p3__V2,1.6472312089999832,True,1783558564.714205,vortex_open_detection_strict_parser
0.015955,provider,1433,gpt_5_5_parser,1,293,p3__V2,5.432633375000023,True,1783558568.3540878,vortex_open_detection_strict_parser
0.019485,provider,1437,gpt_5_5_parser,1,410,p3__V2,10.553710249999995,True,1783558571.887258,vortex_open_detection_strict_parser
0.009205,provider,1427,gpt_5_5_parser,1,69,p3__V2,1.4270257499999843,True,1783558556.898638,vortex_open_detection_strict_parser
0.003475,provider,1427,gpt_5_5_parser,1,70,p3__V2,1.4270466670000133,True,1783558556.903637,vortex_open_detection_strict_parser
0.009175,provider,1427,gpt_5_5_parser,1,68,p3__V2,1.44329129200014,True,1783558556.911925,vortex_open_detection_strict_parser
0.003415,provider,1427,gpt_5_5_parser,1,68,p3__V2,1.474162041999989,True,1783558556.9419782,vortex_open_detection_strict_parser
0.009175,provider,1427,gpt_5_5_parser,1,68,p3__V2,1.4863482089999707,True,1783558556.9577339,vortex_open_detection_strict_parser
0.003415,provider,1427,gpt_5_5_parser,1,68,p3__V2,1.6800102089998745,True,1783558557.152138,vortex_open_detection_strict_parser
0.009175,provider,1427,gpt_5_5_parser,1,68,p3__V2,2.4477631249999376,True,1783558557.916754,vortex_open_detection_strict_parser
0.01083,provider,1434,gpt_5_5_parser,1,122,p3__V2,2.2252816249999796,True,1783558559.133727,vortex_open_detection_strict_parser
0.01355,provider,1426,gpt_5_5_parser,1,214,p3__V2,4.414626541999951,True,1783558559.887392,vortex_open_detection_strict_parser
0.01362,provider,1434,gpt_5_5_parser,1,215,p3__V2,4.412716167000099,True,1783558561.318385,vortex_open_detection_strict_parser
0.012086,provider,2665,gemini_3_1_pro,1,563,p3__V2,7.013646083000026,True,1783558325.5107021,vortex_open_detection_strict
0.01469,provider,2665,gemini_3_1_pro,1,780,p3__V2,8.529914332999965,True,1783558327.045311,vortex_open_detection_strict
0.013106,provider,2665,gemini_3_1_pro,1,648,p3__V2,9.100936667000042,True,1783558327.579424,vortex_open_detection_strict
0.016442,provider,2665,gemini_3_1_pro,1,926,p3__V2,9.137309500000015,True,1783558327.625141,vortex_open_detection_strict
0.015962,provider,2665,gemini_3_1_pro,1,886,p3__V2,9.493376083000044,True,1783558327.9684632,vortex_open_detection_strict
0.017378,provider,2665,gemini_3_1_pro,1,1004,p3__V2,10.287798624999937,True,1783558328.790199,vortex_open_detection_strict
0.01643,provider,2665,gemini_3_1_pro,1,925,p3__V2,10.325006832999975,True,1783558328.832514,vortex_open_detection_strict
0.018518,provider,2665,gemini_3_1_pro,1,1099,p3__V2,10.392032707999988,True,1783558328.8855171,vortex_open_detection_strict
0.019202,provider,2665,gemini_3_1_pro,1,1156,p3__V2,11.221069332999946,True,1783558336.765152,vortex_open_detection_strict
0.021782,provider,2665,gemini_3_1_pro,1,1371,p3__V2,13.187158750000094,True,1783558340.256257,vortex_open_detection_strict
0.053325,provider,10425,claude_opus_4_8,1,48,p3__V2,3.24363920899998,True,1783558314.96449,vortex_open_detection_strict
0.053375,provider,10425,claude_opus_4_8,1,50,p3__V2,3.23635883299994,True,1783558314.968132,vortex_open_detection_strict
0.053525,provider,10425,claude_opus_4_8,1,56,p3__V2,3.348506666999924,True,1783558315.090801,vortex_open_detection_strict
0.05355,provider,10425,claude_opus_4_8,1,57,p3__V2,3.3896153749999485,True,1783558315.1262982,vortex_open_detection_strict
0.053325,provider,10425,claude_opus_4_8,1,48,p3__V2,3.513670208999997,True,1783558315.273719,vortex_open_detection_strict
0.053525,provider,10425,claude_opus_4_8,1,56,p3__V2,4.127230250000025,True,1783558315.863911,vortex_open_detection_strict
0.05325,provider,10425,claude_opus_4_8,1,45,p3__V2,4.436248999999975,True,1783558316.190231,vortex_open_detection_strict
0.053475,provider,10425,claude_opus_4_8,1,54,p3__V2,4.728353584000047,True,1783558316.444944,vortex_open_detection_strict
0.05335,provider,10425,claude_opus_4_8,1,49,p3__V2,3.26532624999993,True,1783558318.266159,vortex_open_detection_strict
0.053325,provider,10425,claude_opus_4_8,1,48,p3__V2,3.451169584000013,True,1783558318.441738,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.1805434579999883,True,1783558303.4943411,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.3912616669999807,True,1783558303.688312,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.632243874999972,True,1783558303.926709,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.7567522499999768,True,1783558304.060383,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.7719333750000033,True,1783558304.104501,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.8538597920000939,True,1783558304.174931,vortex_open_detection_strict
0.00066248,provider,5530,qwen3_vl,1,34,p3__V2,1.2263757089999672,True,1783558304.937247,vortex_open_detection_strict
0.00066339,provider,5530,qwen3_vl,1,36,p3__V2,1.526088624999943,True,1783558305.053544,vortex_open_detection_strict
0.00254545,provider,20539,qwen3_vl,1,42,p3__V2,5.050545042000067,True,1783558307.377652,vortex_open_detection_strict
0.00516625,provider,20539,qwen3_vl,1,42,p3__V2,9.373078875000033,True,1783558311.684085,vortex_open_detection_strict
